       3846.8408  8.65197e-11  8.65197e-13      1.00000
       3847.5910  8.70802e-11  8.70802e-13      1.00000
       3848.3412  8.71470e-11  8.71470e-13      1.00000
       3849.0914  8.68749e-11  8.68749e-13      1.00000
       3849.8416  8.64592e-11  8.64592e-13      1.00000
       3850.5918  8.61374e-11  8.61374e-13      1.00000
       3851.3420  8.60145e-11  8.60145e-13      1.00000
       3852.0922  8.60876e-11  8.60876e-13      1.00000
       3852.8424  8.61230e-11  8.61230e-13      1.00000
       3853.5926  8.58854e-11  8.58854e-13      1.00000
       3854.3428  8.51816e-11  8.51816e-13      1.00000
       3855.0930  8.39910e-11  8.39910e-13      1.00000
       3855.8432  8.23964e-11  8.23964e-13      1.00000
       3856.5933  8.05223e-11  8.05223e-13      1.00000
       3857.3435  7.84934e-11  7.84934e-13      1.00000
       3858.0937  7.64603e-11  7.64603e-13      1.00000
       3858.8439  7.46758e-11  7.46758e-13      1.00000
       3859.5941  7.35451e-11  7.35451e-13      1.00000
       3860.3443  7.34412e-11  7.34412e-13      1.00000
       3861.0945  7.46889e-11  7.46889e-13      1.00000
       3861.8447  7.71274e-11  7.71274e-13      1.00000
       3862.5949  8.03849e-11  8.03849e-13      1.00000
       3863.3451  8.37251e-11  8.37251e-13      1.00000
       3864.0953  8.65573e-11  8.65573e-13      1.00000
       3864.8455  8.84251e-11  8.84251e-13      1.00000
       3865.5957  8.92832e-11  8.92832e-13      1.00000
       3866.3459  8.92339e-11  8.92339e-13      1.00000
       3867.0961  8.85136e-11  8.85136e-13      1.00000
       3867.8463  8.72865e-11  8.72865e-13      1.00000
       3868.5965  8.56315e-11  8.56315e-13      1.00000
       3869.3467  8.36319e-11  8.36319e-13      1.00000
       3870.0969  8.14097e-11  8.14097e-13      1.00000
       3870.8471  7.92803e-11  7.92803e-13      1.00000
       3871.5973  7.76469e-11  7.76469e-13      1.00000
       3872.3474  7.69418e-11  7.69418e-13      1.00000
       3873.0976  7.74034e-11  7.74034e-13      1.00000
       3873.8478  7.89530e-11  7.89530e-13      1.00000
       3874.5980  8.11345e-11  8.11345e-13      1.00000
       3875.3482  8.32535e-11  8.32535e-13      1.00000
       3876.0984  8.46855e-11  8.46855e-13      1.00000
       3876.8486  8.49969e-11  8.49969e-13      1.00000
       3877.5988  8.42951e-11  8.42951e-13      1.00000
       3878.3490  8.29152e-11  8.29152e-13      1.00000
       3879.0992  8.14354e-11  8.14354e-13      1.00000
       3879.8494  8.02158e-11  8.02157e-13      1.00000
       3880.5996  7.94671e-11  7.94671e-13      1.00000
       3881.3498  7.91211e-11  7.91211e-13      1.00000
       3882.1000  7.90562e-11  7.90562e-13      1.00000
       3882.8502  7.91260e-11  7.91260e-13      1.00000
       3883.6004  7.91619e-11  7.91619e-13      1.00000
       3884.3506  7.89500e-11  7.89499e-13      1.00000
       3885.1008  7.83161e-11  7.83161e-13      1.00000
       3885.8510  7.71478e-11  7.71478e-13      1.00000
       3886.6012  7.56659e-11  7.56659e-13      1.00000
       3887.3514  7.42350e-11  7.42350e-13      1.00000
       3888.1015  7.34257e-11  7.34257e-13      1.00000
       3888.8517  7.36713e-11  7.36713e-13      1.00000
       3889.6019  7.52761e-11  7.52761e-13      1.00000
       3890.3521  7.81407e-11  7.81407e-13      1.00000
       3891.1023  8.19773e-11  8.19773e-13      1.00000
       3891.8525  8.61804e-11  8.61804e-13      1.00000
       3892.6027  9.01730e-11  9.01730e-13      1.00000
       3893.3529  9.34634e-11  9.34634e-13      1.00000
       3894.1031  9.58628e-11  9.58628e-13      1.00000
       3894.8533  9.74342e-11  9.74342e-13      1.00000
       3895.6035  9.84307e-11  9.84307e-13      1.00000
       3896.3537  9.91246e-11  9.91246e-13      1.00000
       3897.1039  9.96702e-11  9.96702e-13      1.00000
       3897.8541  1.00136e-10  1.00136e-12      1.00000
       3898.6043  1.00504e-10  1.00504e-12      1.00000
       3899.3545  1.00769e-10  1.00769e-12      1.00000
       3900.1047  1.00929e-10  1.00929e-12      1.00000
       3900.8549  1.00939e-10  1.00939e-12      1.00000
       3901.6051  1.00720e-10  1.00720e-12      1.00000
       3902.3553  1.00162e-10  1.00162e-12      1.00000
       3903.1055  9.92249e-11  9.92249e-13      1.00000
       3903.8556  9.80204e-11  9.80204e-13      1.00000
       3904.6058  9.68046e-11  9.68046e-13      1.00000
       3905.3560  9.59729e-11  9.59728e-13      1.00000
       3906.1062  9.58674e-11  9.58674e-13      1.00000
       3906.8564  9.67786e-11  9.67786e-13      1.00000
       3907.6066  9.86698e-11  9.86698e-13      1.00000
       3908.3568  1.01358e-10  1.01358e-12      1.00000
       3909.1070  1.04401e-10  1.04401e-12      1.00000
       3909.8572  1.07396e-10  1.07396e-12      1.00000
       3910.6074  1.09968e-10  1.09968e-12      1.00000
       3911.3576  1.11949e-10  1.11949e-12      1.00000
